zip,schoolid,rank,rankOf,rankStars,rankStatewidePercentage,averageStandardScore,isPrivate,has_elementary,has_middle,has_high
91768,63878980666.5,2828.875,4490.75,2.125,41.29125,39.917635,0.0,True,True,True
91770,62439005718.22222,1153.25,5020.5,3.875,77.73,76.49686125,0.0,True,True,False
91773,60561002729.166664,1355.4,5057.8,3.2,64.78999999999999,64.644988,0.0,True,False,True
91775,63556377063.5,855.0,5789.0,4.0,85.23,85.8361275,0.0,True,False,False
91784,60001609289.0,679.3333333333334,4764.333333333333,4.0,85.48,85.37276000000001,0.0,True,True,False
91786,60001609089.625,2849.0,5332.0,2.25,44.73375,41.643142499999996,0.0,True,False,True
91790,63676320924.625,2202.285714285714,4827.571428571428,2.7142857142857144,54.748571428571424,50.516000000000005,0.0,True,True,True
91791,63287148811.71429,1370.1666666666667,4667.333333333333,3.3333333333333335,65.06666666666668,62.888278333333325,0.0,True,True,True
91792,63375007804.333336,2707.6666666666665,4764.333333333333,2.0,39.876666666666665,36.083349999999996,0.0,True,True,False
91801,60015310933.0,1647.75,3961.0,3.0,54.7575,51.91813500000001,0.0,True,False,True
91803,60015310938.25,2363.25,5789.0,2.75,59.175,54.86685,0.0,True,False,False
91901,60199824960.0,1587.5,5020.5,3.0,68.135,64.29357999999999,0.0,True,True,False
91910,62563007036.75,1355.142857142857,4910.714285714285,3.4285714285714284,69.67285714285714,67.57935142857143,0.0,True,True,False
91911,61930635333.8,2330.125,4490.75,2.375,46.948750000000004,42.64488625,0.0,True,True,True
91913,62122621942.111115,623.0,4222.142857142857,4.285714285714286,84.63142857142857,83.82148428571428,0.0,True,False,True
91915,60900922431.125,999.25,4490.75,3.625,74.89,73.14538,0.0,True,True,True
91932,63759007521.833336,3902.2,5057.8,1.2,25.458,26.916193999999997,0.0,True,False,True
91941,61363974593.6,2283.8888888888887,5382.777777777777,2.888888888888889,59.42888888888889,55.860837777777775,0.0,True,False,True
91942,61656824821.0,1185.25,4252.0,3.5,75.03750000000001,72.25859,0.0,True,True,False
91945,62133002552.2,3476.2,5789.0,2.0,39.95,36.265648,0.0,True,False,False
91950,62525094003.888885,3236.3333333333335,5447.444444444444,2.0,41.16777777777778,37.173249999999996,0.0,True,True,False
91977,61728870327.888885,2764.625,4490.75,2.0,42.45125000000001,40.3557225,0.0,True,True,True
92003,60142607928.666664,693.3333333333334,3545.6666666666665,4.0,80.85666666666667,79.07523666666667,0.0,True,True,True
92008,60750005943.57143,907.3333333333334,4058.0,3.5,73.46,72.07671833333333,0.0,True,True,True
92010,60750013058.0,91.0,2133.0,5.0,95.73,95.36158,0.0,False,False,True
92019,60984405691.333336,1918.75,4106.5,3.0,59.642500000000005,56.59233,0.0,True,True,True
92020,60824660509.666664,2573.25,4179.25,1.75,34.13625,34.32882625,0.0,True,True,True
92021,60687815744.4,2254.4285714285716,4388.428571428572,2.142857142857143,45.801428571428566,44.12993714285714,0.0,True,True,True
92024,61580392364.42857,566.1666666666666,4764.333333333333,4.333333333333333,88.675,89.24682,0.0,True,True,False
92025,60735382974.875,2929.0,4388.428571428572,2.142857142857143,39.792857142857144,39.20158571428571,0.0,True,True,True
92026,61009570213.125,2726.1428571428573,4827.571428571428,2.142857142857143,44.79142857142857,41.86637857142857,0.0,True,True,True
92027,61047703072.0,2870.777777777778,4635.0,2.2222222222222223,42.059999999999995,41.21485333333334,0.0,True,True,True
92028,61350754843.375,2245.8571428571427,4305.285714285715,2.2857142857142856,45.73571428571429,42.10080428571428,0.0,True,True,True
92029,61289512096.0,663.5,3961.0,4.5,86.155,85.509895,0.0,True,False,True
92037,63432005484.75,96.25,4106.5,5.0,96.7225,96.1133925,0.0,True,True,True
92040,61784807792.625,2068.2,4443.0,2.6,55.922000000000004,53.782426,0.0,True,True,True
92054,62825004367.57143,2810.4285714285716,4305.285714285715,1.8571428571428572,35.271428571428565,34.15900142857142,0.0,True,True,True
92056,62482459549.625,1682.3333333333333,5276.666666666667,3.5,66.885,63.637481666666666,0.0,True,True,False
92057,62814519175.22222,1762.888888888889,4293.444444444444,3.111111111111111,61.21888888888889,59.37433222222223,0.0,True,True,True
92058,62640630387.25,2587.5,5404.75,2.5,50.14375,49.043602500000006,0.0,True,True,False
92064,63153004886.2,933.0,4443.0,3.6,72.126,71.834252,0.0,True,True,True
92065,63171008053.888885,2121.8571428571427,4827.571428571428,2.4285714285714284,53.77428571428571,49.22867285714286,0.0,True,True,True
92067,63349004170.666664,122.33333333333333,4764.333333333333,5.0,97.64999999999999,97.11285666666667,0.0,True,True,False
92069,62735481352.9,905.8,4326.6,3.8,74.352,73.385604,0.0,True,False,True
92071,63369671803.333336,1927.0,5332.0,3.125,64.34375,61.85183875,0.0,True,False,True
92075,62754908052.75,185.5,4252.0,5.0,95.34,95.281165,0.0,True,True,True
92078,61298634206.888885,1416.0,4667.333333333333,3.5,70.65833333333333,67.96590666666667,0.0,True,True,True
92081,63803510702.0,1254.0,3961.0,3.5,70.535,66.00379,0.0,True,False,True
92082,60044376442.22222,2271.4,3711.8,1.8,38.61800000000001,35.263923999999996,0.0,True,True,True
92083,62940197696.3,2877.285714285714,5266.714285714285,2.142857142857143,41.85,41.558807142857134,0.0,True,False,True
92084,64119008469.666664,2796.75,4106.5,1.75,34.17,33.20722,0.0,True,True,True
92101,61991811141.22222,1312.625,2205.75,2.125,40.01375,36.23965875,0.0,False,True,True
92102,61486540033.8,2907.8888888888887,4699.666666666667,2.0,39.27333333333333,37.907720000000005,0.0,True,True,True
92103,62895107120.833336,1139.0,5174.2,3.8,75.768,73.81769999999999,0.0,True,True,False
92104,63432006033.0,1344.6666666666667,5789.0,4.0,76.77333333333333,75.11496666666666,0.0,True,False,False
92105,62786348311.1,3555.5555555555557,5041.222222222223,1.5555555555555556,31.241111111111106,30.173277777777773,0.0,True,True,True
92106,61160029463.4,1430.4444444444443,3887.222222222222,3.2222222222222223,66.0311111111111,61.99964888888889,0.0,True,True,True
92107,63432005519.0,354.25,5020.5,4.75,91.5825,91.17141499999998,0.0,True,True,False
92108,61810662001.0,,,,,,0.0,False,False,True
92109,63432005498.166664,680.0,4667.333333333333,4.333333333333333,83.44333333333334,82.259405,0.0,True,True,True
92110,63838909113.666664,970.5,5789.0,4.25,83.235,82.81814500000002,0.0,True,False,True
92111,62537348409.375,2031.25,5789.0,3.25,64.91,63.834142500000006,0.0,True,True,True
92113,63104658197.8,3758.7,4808.6,1.1,21.442,22.332859999999997,0.0,True,True,True
92114,62776386660.2,3138.0,5057.8,1.9,38.590999999999994,36.084408999999994,0.0,True,False,True
92115,61993196630.22222,2788.75,4875.0,2.25,41.493750000000006,39.37334500000001,0.0,True,False,True
92116,62775268713.8,2284.0,5789.0,3.0,60.544000000000004,57.819308,0.0,True,False,False
92117,63432006959.75,1417.5714285714287,4388.428571428572,3.142857142857143,62.43999999999999,59.57659285714285,0.0,True,True,True
92118,60987003681.6,388.0,4106.5,4.75,92.04750000000001,92.49038,0.0,True,True,True
92119,63432005511.0,808.5,5020.5,4.25,83.2925,82.1896775,0.0,True,True,False
92120,62975820609.57143,655.1428571428571,4388.428571428572,4.285714285714286,85.39999999999999,84.26495571428572,0.0,True,True,True
92121,60169907286.5,896.0,2133.0,3.0,57.99,53.28312,0.0,False,False,True
92122,63432005967.0,530.2,4443.0,4.8,89.00000000000001,88.943834,0.0,True,True,True
92123,62705249614.4,1312.125,4875.0,3.5,72.01875000000001,69.42349625,0.0,True,False,True
92124,63432005754.625,875.25,4563.5,3.875,78.875,77.19199499999999,0.0,True,True,True
92126,63432007875.71429,728.7142857142857,4827.571428571428,4.571428571428571,85.79714285714286,85.34460714285716,0.0,True,True,True
92128,63153007819.333336,423.6666666666667,4667.333333333333,4.5,91.32166666666667,91.70685666666667,0.0,True,True,True
92129,63153005144.3,244.3,4808.6,5.0,94.732,94.66764300000001,0.0,True,True,True
92130,62544606497.8,91.25,4106.5,5.0,98.0825,97.63899750000002,0.0,True,True,True
92131,62507865400.71429,623.0,5276.666666666667,4.5,88.795,87.59251166666668,0.0,True,True,False
92139,63432006492.28571,2130.5714285714284,4827.571428571428,2.5714285714285716,56.098571428571425,51.90326,0.0,True,True,True
92154,62912704732.8,2854.0,4808.6,2.0,40.572,37.558784,0.0,True,True,True
92173,63558007132.0,4083.8333333333335,5276.666666666667,1.0,22.31833333333333,23.195713333333334,0.0,True,True,False
92201,61111006266.8,2818.8,4443.0,1.6,34.706,34.027981999999994,0.0,True,True,True
92211,61111011713.0,1739.0,5789.0,3.0,69.96,67.10218,0.0,True,False,False
92220,60384004437.111115,3426.8333333333335,4058.0,0.6666666666666666,15.778333333333334,18.172061666666668,0.0,True,True,True
92223,60404374811.77778,2387.714285714286,4305.285714285715,2.2857142857142856,43.72714285714286,41.03977571428571,0.0,True,True,True
92225,62567678673.0,3432.6,4326.6,1.2,20.524,22.18999,0.0,True,False,True
92234,62955007547.333336,2622.222222222222,4293.444444444444,1.8888888888888888,38.49111111111111,35.42094444444445,0.0,True,True,True
92240,62955007997.75,3676.0,4563.5,1.125,20.34,21.86192625,0.0,True,True,True
92243,62754494269.22222,2731.8333333333335,4570.333333333333,1.8333333333333333,40.669999999999995,36.713915,0.0,True,False,True
92251,61821005306.833336,1418.25,4106.5,3.5,69.1725,64.6930225,0.0,True,True,True
92252,62586006524.5,4090.5,5789.0,1.5,29.340000000000003,28.943240000000003,0.0,True,False,False
92253,61111009893.77778,2198.5714285714284,3866.1428571428573,2.0,43.290000000000006,39.26631571428572,0.0,True,True,True
92260,61111003746.6,1168.8,4443.0,3.8,73.61,71.12602999999999,0.0,True,True,True
92262,62955004567.75,1685.75,4106.5,2.75,58.8875,53.683887500000004,0.0,True,True,True
92264,62955008920.25,2371.5,5789.0,3.0,59.035,55.509765,0.0,True,False,False
92274,60907005637.55556,3412.5,4033.75,0.875,17.9675,20.18184375,0.0,True,True,True
92277,62586006459.875,2859.4285714285716,4827.571428571428,2.142857142857143,44.425714285714285,42.137862857142856,0.0,True,True,True
92284,62586005176.2,2466.0,3711.8,1.8,35.574,32.460188,0.0,True,True,True
92301,60176949243.8,4564.222222222223,5447.444444444444,0.7777777777777778,15.403333333333332,17.962854444444442,0.0,True,True,False
92307,60028765818.42857,3775.3333333333335,5179.666666666667,1.3333333333333333,28.294999999999998,27.943236666666667,0.0,True,False,True
92308,60001709170.75,3073.6666666666665,5179.666666666667,2.0,41.18666666666667,39.330598333333334,0.0,True,False,True
92310,63682009271.333336,1594.0,4252.0,3.0,64.175,58.68596,0.0,True,True,False
92311,60402006095.22222,2899.8333333333335,3545.6666666666665,1.3333333333333333,23.371666666666666,23.58112,0.0,True,True,True
92313,60939003962.75,2162.25,4106.5,2.0,45.05,41.299659999999996,0.0,True,True,True
92324,61324055922.4,3860.8888888888887,5041.222222222223,1.1111111111111112,24.37444444444445,24.869624444444444,0.0,True,True,True
92335,61392007102.77778,3368.5555555555557,4699.666666666667,1.5555555555555556,29.096666666666668,29.055074444444447,0.0,True,True,True
92336,61360007028.333336,1820.5555555555557,4293.444444444444,2.4444444444444446,51.33333333333334,48.58677777777778,0.0,True,True,True
92337,61177209107.2,2573.5,4326.6,1.9,40.442,37.10267399999999,0.0,True,False,True
92344,60001411217.2,2394.2,3711.8,1.8,35.144,33.329865999999996,0.0,True,True,True
92345,60036076858.55556,3125.5,4033.75,1.375,25.04125,25.280835000000003,0.0,True,True,True
92346,63014568847.5,2631.5,5404.75,2.625,52.173750000000005,50.760781249999994,0.0,True,True,True
92354,63207002617.0,1492.0,5789.0,4.0,74.23,72.41906,0.0,True,False,False
92359,63207004942.0,3289.0,5789.0,2.0,43.19,38.34455,0.0,True,False,False
92368,62895008171.5,5731.0,5789.0,0.0,1.0,5.9228,0.0,True,False,False
92373,62780306520.85714,1403.0,4827.571428571428,3.7142857142857144,73.63,71.05743571428572,0.0,True,True,True
92374,62519307848.55556,1879.7142857142858,4388.428571428572,3.142857142857143,60.57428571428572,56.46865857142858,0.0,True,True,True
92376,63237006401.0,4118.1,5116.0,0.8,20.397,22.307859999999998,0.0,True,True,True
92377,63237006370.333336,2538.0,4155.0,1.8333333333333333,38.60999999999999,36.500173333333336,0.0,True,True,True
92392,61777320062.888885,2391.75,3576.75,1.75,35.25,34.165817499999996,0.0,True,True,True
92399,63897665892.55556,2258.625,4490.75,2.125,45.8225,43.6798125,0.0,True,True,True
92404,63417006953.5,3419.0,4471.571428571428,1.4285714285714286,28.021428571428572,29.810821428571426,0.0,True,True,False
92405,63056351307.0,3884.625,4947.75,1.375,25.23,25.700701249999998,0.0,True,True,True
92407,63417007499.44444,2390.125,4947.75,2.625,52.05500000000001,48.70412875000001,0.0,True,True,True
92408,61074054388.85714,3443.1428571428573,4744.428571428572,1.7142857142857142,32.505714285714284,31.25690142857143,0.0,True,False,True
92410,63099539381.3,2994.8888888888887,4635.0,1.7777777777777777,39.63444444444444,38.705659999999995,0.0,True,True,True
92411,63098638878.5,3493.714285714286,4827.571428571428,1.5714285714285714,28.93285714285714,28.90900857142857,0.0,True,True,True
92501,64731410082.5,2385.8333333333335,3961.0,1.8333333333333333,35.98333333333333,34.19521166666667,0.0,True,False,True
92503,61267001798.5,2679.1666666666665,3545.6666666666665,1.5,28.38166666666667,27.881244999999996,0.0,True,True,True
92505,60243003985.71429,3123.8333333333335,4058.0,1.0,25.154999999999998,25.33978666666667,0.0,True,True,True
92506,62511445491.25,2110.1666666666665,4155.0,2.3333333333333335,43.901666666666664,39.54904666666667,0.0,True,True,True
92507,62965984694.55556,2554.8888888888887,4228.777777777777,2.2222222222222223,41.922222222222224,39.41704000000001,0.0,True,True,True
92509,61926005207.666664,3193.375,5020.5,1.625,35.60625,33.16543875,0.0,True,True,False
92530,60026801217.1,3785.25,4490.75,0.75,17.70625,19.9966525,0.0,True,True,True
92532,60411259846.5,1701.6666666666667,4667.333333333333,3.1666666666666665,64.44666666666666,60.007565,0.0,True,True,True
92543,61692008835.77778,3373.0,3887.222222222222,0.8888888888888888,18.235555555555553,22.385291111111112,0.0,True,True,True
92544,61505305689.25,3243.4285714285716,4305.285714285715,1.4285714285714286,30.69857142857143,29.992797142857146,0.0,True,True,True
92545,61692011117.666664,2638.6666666666665,4058.0,1.6666666666666667,32.501666666666665,30.28164,0.0,True,True,True
92551,67806809453.1,2321.0,4106.5,2.5,44.220000000000006,41.254450000000006,0.0,True,True,True
92553,62347119437.1,3893.125,4947.75,1.0,19.682499999999997,21.3692475,0.0,True,True,True
92555,63513366423.14286,2828.714285714286,4388.428571428572,1.8571428571428572,34.651428571428575,33.06901428571429,0.0,True,True,True
92557,62580008778.5,3377.125,4947.75,1.625,32.848749999999995,32.56911375,0.0,True,True,True
92562,60033210668.85714,1195.5,5179.666666666667,3.6666666666666665,77.53666666666668,75.83128333333333,0.0,True,False,True
92563,60248000981.2,1113.4444444444443,5105.888888888889,4.0,78.85888888888888,77.52894111111111,0.0,True,True,False
92567,62778006735.0,2319.5,4106.5,2.5,46.362500000000004,42.26735,0.0,True,True,True
92570,66066134377.375,3510.625,4875.0,1.625,33.058749999999996,32.42119875,0.0,True,False,True
92571,66675609850.7,2782.3,4750.4,2.0,40.187,38.313584000000006,0.0,True,True,True
92582,63444009619.75,3057.0,4570.333333333333,1.6666666666666667,29.45,26.836510000000004,0.0,True,False,True
92583,63444009724.2,2926.125,4179.25,1.625,32.725,32.31395500000001,0.0,True,True,True
92584,62286319538.2,1950.5,4563.5,3.0,60.64249999999999,56.61836125000001,0.0,True,True,True
92586,62454011333.333336,1645.3333333333333,4764.333333333333,3.3333333333333335,64.02333333333333,59.20025999999999,0.0,True,True,False
92587,62454012252.0,2704.0,5789.0,3.0,53.29,47.96155,0.0,True,False,False
92590,60221073816.6,,,,,,0.0,False,False,True
92591,60002809149.28571,1106.7142857142858,4388.428571428572,3.857142857142857,76.32285714285715,74.25923,0.0,True,True,True
92592,60025152737.85714,678.0,4667.333333333333,4.333333333333333,86.73166666666664,86.95802166666668,0.0,True,True,True
92595,60031908444.4,2240.75,4106.5,2.25,43.245,39.154035,0.0,True,True,True
92603,68450007140.0,380.0,5789.0,4.75,93.4375,93.723455,0.0,True,False,False
92612,68450007065.666664,430.0,3545.6666666666665,4.666666666666667,91.05333333333333,90.79076000000002,0.0,True,True,True
92624,60744000698.0,1824.0,5789.0,3.0,68.49,65.35955,0.0,True,False,False
92626,62830129886.888885,1576.6666666666667,4058.0,3.0,64.04333333333334,61.45421833333332,0.0,True,True,True
92627,62370679566.85714,1908.0,3595.4,2.0,41.388,40.766805999999995,0.0,True,False,True
92629,60744003310.333336,1886.5,3961.0,3.0,63.975,61.143055000000004,0.0,True,False,True
92630,62849539329.0,1742.0,5179.666666666667,3.5,68.995,67.44031666666667,0.0,True,False,True
92646,61708127694.875,572.625,4947.75,4.5,89.14500000000001,89.02419250000001,0.0,True,True,True
92647,63113006873.333336,1211.8333333333333,4667.333333333333,3.5,71.96999999999998,69.58122666666667,0.0,True,True,True
92648,61487205792.2,364.6,4443.0,4.4,91.67999999999999,91.63834999999999,0.0,True,True,True
92649,62562003813.0,716.75,4106.5,4.0,83.58,82.60888750000001,0.0,True,True,True
92651,62037002454.5,117.75,4106.5,5.0,96.88,96.595205,0.0,True,True,True
92653,63386005309.25,1460.0,4875.0,3.5,72.465,70.20802499999999,0.0,True,False,True
92656,60677006378.75,838.25,4563.5,4.25,84.07125,83.2299025,0.0,True,True,True
92660,62724005144.25,203.5,4875.0,5.0,95.92999999999999,95.790535,0.0,True,False,True
92661,62724004123.0,374.0,5789.0,5.0,93.54,93.9437,0.0,True,False,False
92672,60865201400.2,1287.8,5174.2,3.6,76.07000000000001,74.140522,0.0,True,True,False
92673,60744008115.333336,718.6666666666666,4155.0,4.166666666666667,84.61,83.44473333333333,0.0,True,True,True
92675,60559622675.28571,1895.3333333333333,4570.333333333333,3.3333333333333335,64.26,60.01722,0.0,True,False,True
92677,60658858101.833336,990.0,5789.0,4.0,82.89833333333334,83.06743333333333,0.0,True,False,False
92679,62505337137.0,740.6666666666666,5789.0,4.333333333333333,87.20666666666666,88.01683666666668,0.0,True,False,False
92683,63435863898.42857,1502.1666666666667,4667.333333333333,3.3333333333333335,69.84166666666667,66.667175,0.0,True,True,True
92688,61624674235.833336,830.8333333333334,4764.333333333333,4.166666666666667,84.68833333333333,84.30951333333333,0.0,True,True,False
92691,63008576096.28571,1262.5,5789.0,3.8333333333333335,78.19166666666666,76.94510833333332,0.0,True,False,True
92692,60604495129.625,615.0,4388.428571428572,4.285714285714286,86.7057142857143,86.13614,0.0,True,True,True
92701,61865328867.0,2465.3333333333335,4635.0,2.4444444444444446,50.620000000000005,48.37313888888889,0.0,True,True,True
92703,62988217080.7,4412.0,5789.0,1.1428571428571428,23.785714285714285,26.860547142857147,0.0,True,False,True
92704,63239148256.28571,4048.285714285714,5349.857142857143,1.2857142857142858,23.494285714285716,24.06955857142857,0.0,True,True,False
92705,63423495624.42857,1557.5,3351.6666666666665,2.6666666666666665,53.41833333333333,51.601304999999996,0.0,True,False,True
92706,62695820862.875,2252.75,4106.5,2.625,49.31250000000001,46.96016,0.0,True,True,True
92707,63531006700.75,3175.5,4106.5,1.125,22.6675,23.33129,0.0,True,True,True
92708,61495716058.57143,345.0,4667.333333333333,4.666666666666667,93.585,93.489265,0.0,True,True,True
92780,64015005807.25,2732.75,4179.25,1.75,35.78875000000001,33.798705000000005,0.0,True,True,True
92801,60841728447.375,3087.25,5404.75,2.0,41.85,40.286195000000006,0.0,True,True,False
92802,60242602223.5,3768.0,5276.666666666667,1.5,27.17833333333333,27.345933333333335,0.0,True,True,False
92804,61411859223.42857,2457.0,4827.571428571428,2.142857142857143,43.589999999999996,40.34489428571429,0.0,True,True,True
92805,60247616918.625,3842.6666666666665,5179.666666666667,1.5,27.545,28.36889833333333,0.0,True,False,True
92806,60822801087.8,3188.0,4443.0,1.6,29.306,28.890710000000002,0.0,True,True,True
92807,62932004534.166664,706.8,4326.6,4.4,85.204,83.47752,0.0,True,False,True
92808,62865006622.666664,531.0,4764.333333333333,4.0,88.90333333333332,89.42605333333334,0.0,True,True,False
92821,60588001419.5,1012.875,4490.75,3.625,73.11125,73.41797125,0.0,True,True,True
92831,61701431640.57143,2177.1428571428573,4305.285714285715,2.2857142857142856,44.044285714285714,42.115098571428575,0.0,True,True,True
92832,61473602662.6,2707.0,5057.8,2.6,49.692,47.29282,0.0,True,False,True
92833,61473377949.375,1791.625,4563.5,3.0,62.29375,61.23375875,0.0,True,True,True
92835,61473003408.75,893.5,5789.0,4.5,84.565,83.326385,0.0,True,False,False
92840,61488001735.888885,1610.888888888889,4699.666666666667,3.4444444444444446,67.36555555555556,64.03501444444446,0.0,True,True,True
92841,61488004156.7,1974.4444444444443,4635.0,2.888888888888889,56.69888888888889,53.12095000000001,0.0,True,True,True
92843,61488001710.0,1704.0,5020.5,3.25,66.85125,63.683077499999996,0.0,True,True,False
92844,62094003029.111115,1094.125,4947.75,3.875,78.17625,76.58086625,0.0,True,True,True
92866,62865004431.0,3668.0,5789.0,1.5,36.64,38.14076,0.0,True,False,False
92867,62425372754.666664,2320.2,3711.8,1.6,34.838,32.50792,0.0,True,True,True
92868,62201581887.0,2157.5,4106.5,2.25,47.4375,44.0506675,0.0,True,True,True
92870,63066005385.4,1077.111111111111,4293.444444444444,3.6666666666666665,73.43222222222222,72.21583666666666,0.0,True,True,True
92879,60872375714.28571,1633.1666666666667,4570.333333333333,3.0,59.61499999999999,56.48561166666667,0.0,True,False,True
92880,60908651382.2,1033.875,4179.25,3.625,72.215,70.86029624999999,0.0,True,True,True
92882,60985004850.0,1340.2857142857142,4388.428571428572,3.5714285714285716,70.17,66.68266714285714,0.0,True,True,True
92887,63066009586.5,599.5,5789.0,4.5,89.64500000000001,90.115015,0.0,True,False,False
93001,63543907801.57143,2269.4285714285716,4910.714285714285,2.857142857142857,56.63999999999999,54.797578571428566,0.0,True,True,False
93003,63665029726.888885,1634.857142857143,3866.1428571428573,3.142857142857143,62.44571428571429,58.94269714285714,0.0,True,True,True
93010,62721683187.125,2084.0,3961.0,1.8333333333333333,40.47666666666667,39.56480666666666,0.0,True,False,True
93013,60756003180.85714,1615.3333333333333,4058.0,2.6666666666666665,55.79666666666666,53.73257666666667,0.0,True,True,True
93021,62307275229.44444,1154.5,4106.5,3.5,70.35625,66.9199325,0.0,True,True,True
93030,62922720050.28571,3987.5714285714284,4827.571428571428,1.0,17.185714285714287,19.232327142857145,0.0,True,True,True
93033,62290892750.77778,3862.777777777778,4358.111111111111,0.7777777777777778,13.747777777777777,16.90366,0.0,True,True,True
93035,62637757174.75,3535.5,5789.0,1.75,38.927499999999995,37.767205,0.0,True,False,False
93036,63917346368.375,2714.5714285714284,4305.285714285715,2.0,38.19,36.355712857142855,0.0,True,True,True
93041,61785002202.75,4207.75,5789.0,1.5,27.3125,26.886492500000003,0.0,True,False,False
93060,60484675661.6,3332.6,4808.6,1.4,29.332,28.580029000000003,0.0,True,True,True
93063,63684006350.166664,2394.3333333333335,5179.666666666667,3.0,57.975,56.00852166666667,0.0,True,False,True
93065,61586880304.6,3043.0,4875.0,1.5,31.7875,33.68202,0.0,True,False,True
93101,60141408234.0,2266.6666666666665,4058.0,2.1666666666666665,43.245000000000005,39.601641666666666,0.0,True,True,True
93103,60156891143.5,2829.6,4443.0,2.2,44.248000000000005,43.36541,0.0,True,True,True
93105,60146356021.0,1816.5,5789.0,3.5,68.62,65.53193,0.0,True,False,False
93108,61738502377.0,56.5,5789.0,5.0,99.025,98.225555,0.0,True,False,False
93109,60168058816.5,3548.6666666666665,5789.0,1.6666666666666667,38.699999999999996,41.583956666666666,0.0,True,False,False
93111,61551003565.25,1281.75,5789.0,4.25,77.8575,75.991545,0.0,True,False,False
93117,61198604981.625,1125.7142857142858,4827.571428571428,3.857142857142857,78.00428571428571,76.52672714285714,0.0,True,True,True
93203,60660061333.57143,3902.714285714286,4827.571428571428,1.1428571428571428,22.292857142857144,23.591382857142857,0.0,True,True,True
93210,60912006225.25,2596.5,3192.5,1.0,21.3125,22.2973625,0.0,True,True,True
93215,61074605418.9,2121.3,4135.6,2.4,50.41600000000001,45.824243,0.0,True,True,True
93221,60142304639.42857,2131.8,3711.8,2.2,43.564,39.093136,0.0,True,True,True
93223,60003505417.333336,1902.5,2424.0,1.0,23.71,24.144665,0.0,True,True,True
93230,61657008557.666664,1726.4,3595.4,2.2,45.988,45.222372,0.0,True,False,True
93241,62052252464.5,3610.0,3961.0,0.0,7.9399999999999995,12.999805,0.0,True,True,True
93245,61455825967.8,1916.6666666666667,4164.111111111111,2.5555555555555554,53.06444444444444,50.776821111111104,0.0,True,True,True
93247,62187009402.7,3235.4285714285716,4744.428571428572,1.7142857142857142,32.08,30.842145714285714,0.0,True,False,True
93250,62423007579.14286,3124.1666666666665,4058.0,1.1666666666666667,21.236666666666665,22.676715,0.0,True,True,True
93257,60533006821.5,3227.8571428571427,3866.1428571428573,0.8571428571428571,18.26571428571429,20.12842571428572,0.0,True,True,True
93268,63870756818.5,2335.25,3192.5,1.5,28.9125,27.020227499999997,0.0,True,True,True
93274,63470707822.7,3190.3,4750.4,1.6,30.634999999999998,29.751533000000002,0.0,True,True,True
93277,64116007931.57143,2548.1428571428573,4388.428571428572,2.4285714285714284,46.21,42.59245571428572,0.0,True,True,True
93280,62938533072.0,4814.25,5789.0,0.75,16.8375,19.489275000000003,0.0,True,True,True
93286,60141807861.6,2511.6666666666665,3545.6666666666665,2.0,36.23,34.49058333333334,0.0,True,True,True
93291,64116008431.55556,3890.5,5404.75,1.375,30.6225,31.94726125,0.0,True,True,False
93292,63437589085.3,2751.1428571428573,4222.142857142857,1.7142857142857142,33.23857142857143,30.993998571428573,0.0,True,False,True
93301,64930981473.0,2265.0,4875.0,2.75,53.055,53.240875,0.0,True,False,True
93304,60669670653.333336,4176.125,5404.75,1.125,21.5325,22.635545,0.0,True,True,False
93305,60363001407.57143,4906.0,5276.666666666667,0.3333333333333333,7.381666666666667,12.51103,0.0,True,True,False
93306,60681203278.3,2283.3,4443.0,2.3,44.78000000000001,41.553597,0.0,True,True,True
93307,61198605955.3,3164.375,4179.25,1.5,26.302500000000002,25.649732500000002,0.0,True,True,True
93308,61605149505.14286,3009.5714285714284,4827.571428571428,1.7142857142857142,39.137142857142855,38.32128,0.0,True,True,True
93309,60639706632.9,2958.1111111111113,4358.111111111111,1.5555555555555556,30.765555555555554,29.091746666666666,0.0,True,True,True
93311,60944451857.888885,1929.2222222222222,5041.222222222223,3.0,61.56444444444445,57.91906111111112,0.0,True,True,True
93312,62412228618.44444,1074.4444444444443,4293.444444444444,3.888888888888889,74.99555555555554,72.47164777777779,0.0,True,True,True
93314,63038407126.0,1461.4,4443.0,3.2,66.31,62.161886,0.0,True,True,True
93401,63480008158.333336,874.0,5789.0,4.5,84.9,84.09797499999999,0.0,True,False,False
93405,64473469471.75,1133.4285714285713,4305.285714285715,3.5714285714285716,66.35142857142856,64.82684714285713,0.0,True,True,True
93422,60330004617.125,1319.0,3866.1428571428573,3.142857142857143,60.82285714285714,57.15815571428571,0.0,True,True,True
93433,62308003521.333336,2532.0,5789.0,3.0,56.26,51.09758333333334,0.0,True,False,False
93436,62241004443.666664,2909.5,4490.75,2.0,38.355000000000004,37.260905,0.0,True,True,True
93442,63480007970.5,969.5,3961.0,4.0,78.455,75.89481,0.0,True,False,True
93446,60354428941.1,1922.4444444444443,3887.222222222222,2.5555555555555554,50.81555555555556,47.239959999999996,0.0,True,True,True
93454,61125018821.3,3180.0,4635.0,1.6666666666666667,33.208888888888886,32.11723111111111,0.0,True,True,True
93455,62017608390.3,2136.1428571428573,3866.1428571428573,2.142857142857143,43.09857142857142,40.60357571428572,0.0,True,True,True
